message,label
"ТЕМЫ

🚀 Ежедневник: Проверка душевного покоя
🚀 ЭРКИП: Шаг одиннадцатый
🚀 Первый шаг (на группе новичок!)
🚀 Где заканчивается болезнь зависимость и начинается второй диагноз
🚀 Переживания по поводу моего возраста
🚀 тяговое состояние ассоциативная тяга
🚀 что мне помогает снизить чувство вины


💕 Новички: Сеня

👩‍🚀 Впервые на КосмоNAвтах: 
Лера

🍀 До 30 дней: 
Полина 20
Вера 22
Лера 2

🏆 Юбиляры:
Владимир 3 мес


Чтобы занять очередь, после прочтения ежедневника пишите: ИМЯ 111

⏳ Регламент: 3.5 минуты

👽 Очередь в тг: Сабина, Жен, Антон, Серега",not spam
"Женя, спасибо за твоё высказывание❤️",not spam
/7,not spam
Ребят подскажите у меня есть уже доступ к началу собрания,not spam
Предоставил,not spam
Сегодня спикерская брат,not spam
Благодарю 🙏,not spam
К ени,not spam
Да помню,not spam
Серый💪❤️,not spam
Спасибо.,not spam
Шариш,not spam
Девочки у кого есть опыт удаленной работы при ребенке в 10 мес?,not spam
Можете позвонить?,not spam
"Могу позвонить, опыт есть",not spam
"Кирилл 23 дня, привет!",not spam
"Сергей зависимый, всем привет",not spam
На твоё усмотрение,not spam
Кто спикерит? Я слушаю,not spam
Олег наркоман всем привет!,not spam
"Кирилл зависимый, на всегда))",not spam
Георгий 111,not spam
"Писем привет, Настя зависимая",not spam
Точно??,not spam
"Всем привет, Лена, зависимая, 15 дней",not spam
Поддержка,not spam
Всем до 30 поддержка !,not spam
"Арсений, ты крутанчик! Возвращайся 🤗",not spam
✋,not spam
Спонсормэн,not spam
+ с вами.,not spam
Спонсор,not spam
БлагоДарю за собрание 🤗,not spam
Поддерживаю ❤️❤️❤️,not spam
"Ребята , сегодня четверг , Спикерская !",not spam
"Можно задать спикеру вопросы , пишите вопросы сюда",not spam
"Каким образом моя вера в Бога, как я Его понимаю, становится сильнее в результате работы над 7 Шагом?",not spam
"Жестко херачит эйфорийка, а потом тревога жесткая. Было ли такое?",not spam
111 Егор тоже есть вопрос,not spam
Егор пиши сюда вопрос,not spam
"Ксения, спасибо за спикерскую, за опыт 🫂🙏❤️",not spam
"Спасибо за спикерскую ! Вопрос спикеру : Как ты структурируешь написание шагов  через не хочу, через напишу завтра и т. д ) спасибо.",not spam
Ребят унес чью-то шапку,not spam
Отзовитесь чья пожалуйста,not spam
"Поделись , пожалуйста, опытом того, как получается себя ""погладить"", похвалить себя и тп , просто постоянно то я ленивый, то ожидания от выздоровления вразрез с реальностью и тп. Как у тебя с  самоценностью и умением ценить пройденный путь, ставить себе так сказать плюсики?",not spam
🥰,not spam
Ксю 4 дня чистая,not spam
Очень сложновато держаться,not spam
🥹,not spam
Ксения спасибо за опыт!!! Обнимаю крепко,not spam
Чёрную?,not spam
Это моя,not spam
Приноси на следующее собрание,not spam
Поддержка Ксю!🖤,not spam
Например завтра,not spam
"2200701329676792
Т Банк Александр Михайлович К.",not spam
7 традиция,not spam
А запись идёт?,not spam
Да черную,not spam
Не-а,not spam
Окей завтра принесу,not spam
