message,label
"Bсex привeтствую ! Предлaгaю ycтpоитьcя на работу, оплата выcокaя, занятость oт 4 чaсoв в дeнь ПOДPOБHO B ТГ@mart_4444",spam
"На строительсво требуется мужчины, от 16  лет. Задача не сложная, физическая подготовка не нужна. Смена от 6 до 8 часов. Развозка до дома. Перерыв на обед 30 мин . Оплата 7000р за смену, сразу на руки.",spam
"💂‍♂️ *СЛУЖБА ПО КОНТРАКТУ* 💥

🔥 Уникальные возможности службы в различных регионах с крупными выплатами и дополнительными привилегиями!

♦️ *МОСКВА*🙋‍♂️‼️
💰  *Единовременная выплата*: *2 300 000 руб*
💵 *+ 50 000 руб* *ежемесячно от мэра Москвы*
👶 *+ 19 500 руб* ежемесячно на каждого ребёнка для семейных

♦️ *Московская область*
💰 *Единовременная выплата: 2 300 000 руб*
🔸 Распределение зависит от пункта отбора (военкомата)

♦️ Саха (Якутия)
💰 *Единовременная выплата: 2 000 000 руб*
✅ *Принимаются офицеры до 52 лет (на должность командира мотострелкового взвода*)
✅ Также приглашаются рядовые, сержанты и прапорщики

♦️ *Нижний Новгород*
💰 *Единовременная выплата: 1 500 000 руб*
🎁 *Дополнительно: участок земли 10 соток в Нижегородской области*
🔸 *Подразделения*
• Артиллерия
• БПЛА
• ВДВ
• Спецназ/разведка
• Инженерные войска

📞 Свяжитесь с нами:
📲 WhatsApp/Telegram: 
*+7 985 161-33-79*
✨ Ваш шанс служить с лучшими условиями! 💼",spam
"❤️❤️❤️❤️   ❤️❤️❤️❤️❤️❤️

                   🤍    🤍   🤍

Лучшие условия 🔔
 
Небольшая занятость. 👍

пошаговое обучение 👍
     
               
     📝      готовые шаблоны

  готовая стратегия  на доход           
             (просто повтори!)

ЕЖЕДНЕВНЫЙ ДОХОД   🏹

Напиши чтоб узнать подробнее
🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍",spam
Ищу куриκа,spam
"Нужен человек для вывода средств на карту
Сумма вывода: 70000 руб
Ваш интерес: 12000 руб
Подробности в лс",spam
Зд𝔭ɑⲃ𝔠твyйт𝔢! Tpeбyютcя 2 ч𝖊л𝖔в𝖊к𝖆. 𝓞т ~50$(5 K PYƃ)/д𝑒ʜь. HE HA_KOTИKИ. OT 21+ лeт.  Пиши личʜ𝕠 @ssooffaahr .[⁠](tg://user?id=7330918378)⁠[⁠](tg://user?id=7603800574)⁠[⁠](tg://user?id=5378511225)⁠[⁠](tg://user?id=7449136462)⁠[⁠](tg://user?id=6606194564),spam
"‼️**СРОЧНО** возьму 2 человека для удалённой работы!

💸 Оплaта каждый день  на карту от 3.000-5.000₽

✅ можно без опыта,всему обучу
✅ работаете от 2 часов в день 

Для рaботы достаточно иметь 📲 и 2-3 часа времени. Можно как подработку 

📌**Обязанности:**

— публикация объявлений 
— прием входящих заявок по готовому шаблону
— обработка заявок
— предоставление доступа

💥Пиши в личку - отправлю подробную информацию

🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹",spam
"СРОЧНО нужны люди на разгрузку сырья для мебели, от 600р в час  , оплата 2 раза в неделю . По всем вопросам пишите в ЛС",spam
"#ищу #вакансия #безопыта #удаленно #помогу

⚠️**ПРОС**T**АЯ ПОДРАБ**0T**kA**⚠️**
**для девушек и женщин на 2 часа__

__**Без продаж и поиска клиентов **‼️**

УСЛОВИЯ:** 
⚡️2 часа свободного времени
⚡️телефон с выходом в интернет
⚡️возраст 18+

Можно без навыков, с нуля

**Оплаtа от 800/ день  **💸**                                                                                                    

Узнать подробнее, **пишите в личное сообщение",spam
"""📌 Наши услуги: 🤔
📌 Рассылка сообщений в Чаты
📌 Рассылка сообщений в ЛС
📌 Парсинг
📌 Инвайты
📌 Боты
📌 Софт

💥 Рекламируем:
📜 Каналы
📜 Объявление о работе
📜 Реферальные ссылки
📜 Боты
📜 Сайты
📜 Продажа карточек
📜 Верификации
И много другого! 💥

📜📜📜📜📜📜📜📜📜📜📜
По поводу рассылки пишите в ЛС: @SamuraiAdv",spam
"Ищу 1 человека на сейчас и 2 на завтра-послезавтра.
Плачу на одного 9000 рублей, наличкой или на карту как удобно.",spam
